window_start,window_end,lookahead_start,lookahead_end,churned,contract_start_date,contract_id,merchant_name,web_access_enabled,api_access_enabled,csv_export_enabled,renewals_in_lookahead,user_count,metric_bundle_count,mfa_enabled,api_calls_per_month,logins_in_window,renewal_revenue_in_window,new_business_revenue_in_window,upsell_revenue_in_window,contract_age,AvgUniqueUsers,SessionCount,PageviewCount,SavedReportCount,CompareGroupCount,supportTicketCount,PageviewSlope,SessionSlope,ScheduledReportSlope,SavedReportSlope,CompareGroupSlope,minTicketSentiment,maxTicketOpenTime,avgTicketSentiment
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2016-09-20,CNT000634,Merchant 000634,True,True,True,0,1017,438,1,8051814,19,2044066.27,0.00,0.00,801,235.8797,2852.8713,39656.8218,0.0,270.5052,0.0,988.4631,310.2506,0.0,0.0,167.9952,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2017-06-07,CNT000852,Merchant 000852,True,True,True,1,1007,228,1,0,0,0.00,0.00,0.00,357,416.9436,4676.7223,94552.9078,11.4249,642.0067,0.0,14169.8964,1372.8428,0.0,0.0,347.7063,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2018-12-03,CNT000106,Merchant 000106,True,True,True,0,5067,402,1,0,0,0.00,0.00,0.00,240,88.5448,3447.1806,36480.4251,0.0,24.2529,0.0,-6918.9266,-588.4967,0.0,0.0,23.3441,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,1.0,2017-04-15,CNT000133,Merchant 000133,True,False,True,1,326894,349,1,0,0,0.00,0.00,0.00,656,39.8637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2012-11-01,CNT000434,Merchant 000434,True,True,True,2,4982,487,1,6379311,0,0.00,0.00,0.00,2189,5214.0906,12549.7964,135153.5625,180.9315,1483.896,0.0,-4195.3776,-775.7162,66.6479,119.9235,1491.9821,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,1.0,2017-10-01,CNT000167,Merchant 000167,True,True,False,1,334926,316,1,0,0,0.00,0.00,0.00,364,341.6177,12453.1327,185443.9421,0.0,209.1514,0.0,-28944.3262,-473.6322,0.0,0.0,168.4807,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2018-07-01,CNT000659,Merchant 000659,True,True,True,0,990,315,1,852335,16,2285601.82,0.00,302394.40,423,325.7331,713.7847,6920.8922,0.0,87.4794,68.8218,2135.3874,29.778,0.0,0.0,49.0659,0.9721,7.0,0.98195
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2016-06-01,CNT000748,Merchant 000748,True,True,True,0,1835,609,1,2584095,17,857360.37,0.00,0.00,1124,1193.5901,3421.3432,53054.5871,0.0,164.9253,0.0,417.5791,31.6514,0.0,0.0,148.235,,,
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2015-03-01,CNT000813,Merchant 000813,True,True,True,0,4122,475,1,0,18,1356113.95,0.00,389888.89,1217,729.2749,5802.6068,113680.854,0.0,780.6197,0.0,4510.7013,192.0662,0.0,0.0,768.3517,,,
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2013-10-01,CNT000394,Merchant 000394,True,True,True,0,4472,611,1,25898084,0,0.00,0.00,0.00,2190,3064.8543,15280.1915,170843.3765,447.1954,2990.2628,187.5421,-4593.2933,-94.1703,0.0,467.1527,2702.0073,0.8048,123.0,0.9374083333333332
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2015-06-01,CNT000835,Merchant 000835,True,True,True,2,165,295,1,0,0,0.00,0.00,0.00,1429,755.4863,4119.1798,60297.2292,0.0,22.6581,0.0,-10136.2529,-617.8369,0.0,0.0,22.0063,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2018-10-10,CNT000722,Merchant 000722,True,True,True,0,526,419,1,56788848,0,0.00,0.00,0.00,294,194.8368,3506.252,77545.0225,59.6559,280.8227,37.4244,37370.6999,707.9115,31.4311,53.7299,332.7016,0.9268,3.0,0.9413
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-09-01,CNT000833,Merchant 000833,True,False,True,0,77,438,0,0,0,0.00,0.00,0.00,606,44.4383,579.6594,7135.8737,0.0,65.9313,0.0,-2496.7061,-60.3015,0.0,0.0,48.8783,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2014-12-01,CNT000516,Merchant 000516,True,True,True,0,4868,528,1,24874835,16,2877454.74,0.00,525316.59,1794,805.5274,31237.1902,531536.2995,17.0447,1809.8995,22.1386,23367.3039,-840.174,0.0,20.6761,1842.089,0.9498,1.0,0.9498
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2016-09-30,CNT000950,Merchant 000950,True,True,True,0,165,256,1,0,0,0.00,0.00,0.00,607,209.7356,2501.0555,78163.1247,0.0,66.336,0.0,-17719.753,462.1087,0.0,0.0,0.0,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2016-07-01,CNT000051,Merchant 000051,True,True,True,0,1587,496,1,963969,0,0.00,0.00,0.00,944,1582.3831,6677.6207,61366.7031,77.6544,678.9914,63.1346,7702.0284,58.9745,32.2781,66.5034,658.1276,0.9163,7.0,0.9423
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2015-12-01,CNT000952,Merchant 000952,True,True,True,0,274695,447,1,0,0,0.00,0.00,0.00,1001,236.5102,998.7217,30971.8568,0.0,642.0956,0.0,-4291.8397,-181.9485,0.0,0.0,350.4062,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2018-01-01,CNT000228,Merchant 000228,True,False,True,0,1633,368,1,0,0,0.00,0.00,0.00,211,138.7146,724.5997,9953.1903,0.0,97.1395,0.0,-1113.4103,-163.9022,0.0,0.0,71.2701,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2018-07-01,CNT000404,Merchant 000404,True,True,True,0,4542,636,1,31574353,0,0.00,0.00,0.00,423,3918.2789,70243.1065,811254.6486,1512.8946,12815.3742,303.2538,96938.2321,2734.9133,150.97,1050.8202,8074.0072,-0.296,90.0,0.8701583333333334
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-09-01,CNT000173,Merchant 000173,True,True,True,0,137,386,1,0,0,0.00,0.00,0.00,606,98.178,976.8351,8521.7213,0.0,0.0,0.0,-1665.5376,-135.1229,0.0,0.0,0.0,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-08-01,CNT000929,Merchant 000929,True,False,True,0,4552,489,1,0,0,0.00,0.00,0.00,486,469.6037,18497.1637,240425.9259,10.3999,268.2303,39.1657,62924.362,2619.206,0.0,11.2423,206.5814,0.4215,1.0,0.6348
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-10-15,CNT000312,Merchant 000312,True,False,True,0,1659,335,1,0,0,0.00,0.00,0.00,258,349.1626,1297.7265,15277.1934,0.0,81.0861,0.0,-1345.2548,-269.8135,0.0,0.0,45.0192,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2014-12-01,CNT000500,Merchant 000500,True,True,True,0,6895,526,1,97613628,18,2541092.41,0.00,20.72,1399,4215.2272,167914.3408,2905247.9,43.1136,3963.6419,176.3398,-210259.3335,685.0655,0.0,35.3343,3488.0365,0.8357,23.0,0.9578333333333332
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-02-27,CNT000751,Merchant 000751,True,True,True,0,1339,391,1,0,19,2077713.85,0.00,151857.73,792,222.1535,1017.435,28280.6432,0.0,171.6126,0.0,884.4113,14.7144,0.0,0.0,175.5783,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2017-08-15,CNT000836,Merchant 000836,True,True,True,0,4613,363,1,0,32,1127738.49,0.00,791565.53,378,1089.4705,29948.9201,326310.8872,304.8331,2069.4305,21.7973,948.5038,462.5619,136.4775,271.7822,1683.1657,0.9681,0.0,0.9681
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-08-29,CNT000308,Merchant 000308,True,False,True,0,154,251,1,739592,0,0.00,0.00,0.00,305,59.9925,8797.1846,193398.3755,32.2359,500.5188,44.8644,-8310.9064,201.3284,52.9286,29.0846,471.7127,0.3472,2.0,0.6613
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2014-11-01,CNT000609,Merchant 000609,True,True,True,0,305799,377,1,0,0,0.00,0.00,0.00,1337,4431.3169,218125.1502,6949183.5,368.7196,4940.0112,39.31,-223620.6558,2906.0017,102.9322,357.6272,4830.9055,0.2263,2.0,0.2263
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2018-02-01,CNT000633,Merchant 000633,True,True,True,0,954,394,1,0,0,0.00,0.00,0.00,271,496.0108,13554.0155,220197.4777,0.0,360.0967,0.0,38017.5601,696.3384,0.0,0.0,246.2912,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2014-10-01,CNT000417,Merchant 000417,True,True,True,0,7787,401,1,9380155,17,10064210.36,0.00,0.00,1611,6319.4285,16918.4768,208775.1312,185.4983,1393.2023,40.3919,-3019.9203,493.2131,15.3534,155.9633,1219.0996,0.0,77.0,0.49265
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2018-09-01,CNT000285,Merchant 000285,True,False,True,0,387,301,1,0,0,0.00,0.00,0.00,394,147.4047,223.7603,4493.4436,9.3629,66.3817,0.0,366.5992,26.9816,0.0,8.5468,51.7438,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2015-09-01,CNT000738,Merchant 000738,True,False,True,1,5628,390,1,0,0,0.00,0.00,0.00,1398,2074.0268,14790.2193,155591.8519,235.0069,2979.2144,71.8998,8983.6279,-62.5655,15.7672,119.1289,2518.1756,0.8577,10.0,0.924675
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2018-04-01,CNT000061,Merchant 000061,True,False,True,0,1744,259,1,0,0,0.00,0.00,0.00,243,100.2531,3897.3765,60519.3032,71.5089,165.9751,0.0,-1153.3958,300.7895,124.3138,86.9552,189.406,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2017-11-01,CNT000155,Merchant 000155,True,True,True,0,256601,295,1,0,0,0.00,0.00,0.00,210,582.2071,2498.7972,66864.6054,0.0,41.5007,0.0,966.9953,427.5132,0.0,0.0,42.6597,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2013-07-01,CNT000448,Merchant 000448,True,False,True,0,1122,465,1,0,34,5747716.98,0.00,430270.55,2129,2197.7648,3875.3635,54071.8065,341.4673,4032.2279,0.0,-7177.3427,-27.8765,33.8188,136.8923,2941.6076,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,1.0,2018-10-01,CNT000881,Merchant 000881,True,True,True,1,452,221,1,0,0,0.00,0.00,0.00,331,178.2908,2357.1889,13730.6817,0.0,172.1353,21.4718,-1060.3236,-256.6456,0.0,0.0,79.4042,0.7579,6.0,0.7579
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-03-30,CNT000914,Merchant 000914,True,True,True,0,4532,388,1,0,0,0.00,0.00,0.00,579,463.1789,923.4729,6205.8085,0.0,127.4374,0.0,-2668.3617,-467.3581,0.0,0.0,44.3989,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2018-09-03,CNT000301,Merchant 000301,True,False,True,0,1821,289,1,0,0,0.00,0.00,0.00,269,309.5513,8995.7894,91004.3667,0.0,259.1886,0.0,-20479.7693,-1594.0339,0.0,0.0,207.9461,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2016-05-01,CNT000990,Merchant 000990,True,True,True,0,1673,328,1,0,0,0.00,0.00,0.00,973,470.1307,86.0282,1550.8721,11.2887,0.0,0.0,-1227.5239,-59.6702,0.0,8.8691,0.0,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2014-03-01,CNT000645,Merchant 000645,True,True,True,0,315,208,1,0,0,0.00,0.00,0.00,1978,56.4027,2774.2695,30942.0809,37.0767,0.0,0.0,2185.3362,-148.0108,0.0,18.8249,0.0,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-09-28,CNT000527,Merchant 000527,True,True,True,0,4579,401,1,981841,0,0.00,0.00,0.00,428,660.0371,1571.6148,21421.3777,20.9058,0.0,0.0,-5828.2497,-333.9511,0.0,22.8559,0.0,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2017-09-25,CNT000899,Merchant 000899,True,True,True,0,298285,304,1,0,0,0.00,0.00,0.00,521,173.4742,152.0722,1826.0047,0.0,0.0,0.0,-259.2022,-30.9256,0.0,0.0,0.0,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2015-03-01,CNT000424,Merchant 000424,True,True,True,0,4943,436,1,323685464,16,6143723.53,0.00,0.00,1432,1460.8707,43168.8946,670589.3764,121.3613,598.6455,37.8853,150785.0764,8625.7374,0.0,118.5413,525.7453,0.8731,28.0,0.92425
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2014-01-01,CNT000635,Merchant 000635,True,False,True,0,559,406,1,0,0,0.00,0.00,0.00,1794,72.1335,25.7161,28.6174,0.0,0.0,0.0,28.1362,33.5914,0.0,0.0,0.0,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2016-12-21,CNT000094,Merchant 000094,True,True,True,1,797,537,1,13850836,0,0.00,0.00,0.00,678,458.5627,12934.138,258767.5475,89.8053,334.0897,0.0,-10681.8483,-1278.6733,0.0,0.0,322.1571,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2016-04-30,CNT000713,Merchant 000713,True,True,True,0,1705,325,1,0,0,0.00,0.00,0.00,1215,731.559,4789.6689,74780.7357,11.0901,1100.798,43.9959,13707.5985,760.378,0.0,0.0,748.5059,0.9977,1.0,0.9979
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2017-07-01,CNT000411,Merchant 000411,True,True,True,0,4755,452,1,0,16,2218298.66,0.00,229126.61,423,2886.4685,13765.5124,126522.7014,9.5128,1022.9552,0.0,-7592.6676,0.0,0.0,0.0,651.8113,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2015-09-01,CNT000909,Merchant 000909,True,True,True,0,1394,327,0,965127,17,919124.42,0.00,168690.78,1337,1236.2452,19603.5821,153265.3689,93.6594,1128.9646,87.4611,-8272.5705,462.9946,67.0104,88.6174,763.6759,-0.7176,9.0,0.2441166666666667
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2016-09-01,CNT000846,Merchant 000846,True,False,True,0,4501,393,1,0,17,3002439.73,0.00,389196.62,882,138.8278,938.7111,21905.4653,0.0,119.634,0.0,-1176.9102,88.0634,0.0,0.0,137.9578,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2012-02-01,CNT000386,Merchant 000386,True,True,True,0,614,430,1,0,0,0.00,0.00,0.00,2737,418.6101,2607.5614,26959.5056,0.0,388.9659,39.3755,-1366.9973,103.5971,0.0,0.0,383.3942,0.8611,5.0,0.92565
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2013-09-01,CNT000441,Merchant 000441,True,True,True,2,2970,421,1,1227793,0,0.00,0.00,0.00,2187,2431.2442,26819.0923,370139.0753,10.4733,781.6464,0.0,-23002.6808,-1276.2333,0.0,11.0625,582.2156,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2016-12-31,CNT000376,Merchant 000376,True,True,True,0,3996,404,1,27002944,19,1109690.53,0.00,620746.76,761,3361.6094,88908.0473,1726772.4,18.3127,1710.8442,61.3708,-79405.8133,-311.8115,0.0,19.8407,996.6483,0.9069,77.0,0.9175
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2019-04-01,CNT000697,Merchant 000697,True,False,True,0,264,316,1,0,0,0.00,0.00,0.00,243,107.6838,162.0877,1244.1998,0.0,0.0,0.0,-166.1247,-47.8073,0.0,0.0,0.0,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2015-05-01,CNT000760,Merchant 000760,True,True,True,0,261702,397,1,0,0,0.00,0.00,0.00,1429,208.0953,1488.738,9616.7166,0.0,126.088,0.0,839.2473,-27.0128,0.0,0.0,52.4187,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2015-07-01,CNT000776,Merchant 000776,True,True,True,0,3988,462,1,2763654,0,0.00,0.00,0.00,1613,420.2343,12068.5875,550336.0876,0.0,132.6273,0.0,14314.9767,-54.4277,0.0,0.0,143.9379,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2016-12-01,CNT000012,Merchant 000012,True,True,True,1,4042,492,1,0,0,0.00,0.00,0.00,1094,599.0148,21764.6779,136340.2555,31.0255,364.2381,17.2659,-6623.5046,-1216.9014,0.0,18.7449,97.6613,0.8503,17.0,0.8503
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2016-11-01,CNT000692,Merchant 000692,True,False,True,1,4418,633,1,0,0,0.00,0.00,0.00,728,789.5631,8454.1422,138842.3144,75.3505,933.6102,0.0,-13428.0256,-683.4805,16.1713,34.7731,633.571,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2017-10-15,CNT000794,Merchant 000794,True,True,True,0,287,336,1,0,0,0.00,0.00,0.00,623,233.8608,2896.8952,48497.6953,0.0,85.9506,0.0,9774.6967,306.0568,0.0,0.0,78.08,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2017-04-01,CNT000860,Merchant 000860,True,False,True,0,4051,411,1,0,30,1912419.91,0.00,192838.84,820,493.2675,11995.6204,186681.8443,9.2114,219.0719,0.0,-13239.0106,-695.647,0.0,0.0,209.706,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2016-09-30,CNT000857,Merchant 000857,True,True,True,0,4575,391,1,4596356,17,0.00,0.00,5396671.37,730,1529.461,19607.6744,135698.7294,0.0,769.4311,0.0,16998.5952,2137.8354,0.0,0.0,762.5884,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2015-02-01,CNT000998,Merchant 000998,True,True,True,0,4124,462,1,893736,39,696589.09,0.00,818916.66,1214,1202.0144,9205.0092,233138.5374,89.0361,1066.1453,22.4038,-39701.8189,961.4924,0.0,49.6014,941.2331,0.6244,0.0,0.6244
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2013-06-01,CNT000515,Merchant 000515,True,False,True,0,4813,602,1,0,16,2696487.95,0.00,0.00,2189,1171.6463,34283.9417,665396.5246,66.6651,627.8696,0.0,19995.9373,-899.0931,30.3069,67.012,556.578,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,1.0,2019-01-01,CNT000156,Merchant 000156,True,True,True,1,4908,479,1,0,0,0.00,0.00,0.00,302,37.7884,929.1887,20925.2065,0.0,0.0,0.0,-8923.0071,-355.7098,0.0,0.0,0.0,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2014-03-01,CNT000435,Merchant 000435,True,False,True,0,138,211,1,0,19,6660118.79,0.00,2266381.64,1551,568.5862,16254.2873,523606.792,0.0,173.2047,0.0,-10362.1462,5211.1169,0.0,0.0,169.4333,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-10-01,CNT000314,Merchant 000314,True,True,True,0,168,446,1,0,0,0.00,0.00,0.00,425,98.4171,3985.9973,37970.6306,0.0,81.7318,0.0,-1905.0445,638.0145,0.0,0.0,75.3956,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2015-07-01,CNT000776,Merchant 000776,True,True,True,0,3831,439,1,2207593,0,0.00,0.00,0.00,1491,315.5348,9022.3163,453665.988,0.0,240.1382,0.0,39962.4631,617.2272,0.0,0.0,200.2823,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2016-09-01,CNT000534,Merchant 000534,True,True,True,3,11720,475,1,48670288,34,598938.24,0.00,704643.95,698,4201.4232,51364.8219,846312.9877,658.0349,4142.2569,132.7984,72446.5719,3001.766,151.8789,613.8167,2811.2679,0.7845,1.0,0.9535583333333334
2018-12-31,2019-06-30,2019-06-30,2019-09-30,1.0,2016-09-01,CNT001001,Merchant 001001,True,True,True,1,1559,396,1,0,0,0.00,0.00,0.00,1032,534.375,264.9613,1743.3552,9.6927,70.7383,0.0,-76.0065,-13.6609,0.0,11.0527,62.2899,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2016-12-01,CNT000711,Merchant 000711,True,True,True,1,3280,519,1,0,0,0.00,0.00,0.00,1063,1184.0477,5085.0044,135270.1398,52.0263,1273.9408,0.0,-18520.6718,-897.315,0.0,42.8597,910.6161,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2013-06-01,CNT000484,Merchant 000484,True,False,True,0,323,255,1,0,19,1190069.74,0.00,0.00,1914,1239.0498,7240.7011,322776.7826,0.0,268.6691,0.0,-37035.0484,-1983.9041,0.0,0.0,251.4075,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2018-01-01,CNT000228,Merchant 000228,True,False,True,0,1820,281,1,0,16,374343.15,0.00,0.00,453,134.9647,225.3608,4634.3916,0.0,25.6682,0.0,1260.167,63.2952,0.0,0.0,21.9634,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-08-20,CNT000225,Merchant 000225,True,False,True,0,4452,389,1,0,0,0.00,0.00,0.00,467,316.0217,5274.3873,35100.6178,0.0,0.0,18.004,-6110.3921,-1152.821,0.0,0.0,0.0,0.5574,1.0,0.5574
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2012-03-01,CNT000396,Merchant 000396,True,True,True,1,1275,288,1,2143161,0,0.00,0.00,0.00,2736,1207.5038,3606.7663,35645.8688,39.3224,259.1069,17.4633,5806.7046,470.2723,17.69,41.4498,221.6122,-0.9993,12.0,-0.9993
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2012-01-01,CNT000374,Merchant 000374,True,True,True,0,14929,503,1,28589811,17,4523683.21,0.00,0.00,2796,8244.0141,212136.1437,1990530.7,227.2513,4386.4402,206.4919,-29238.3669,-4663.6219,110.5968,187.2003,3169.7248,-0.8240000000000001,83.0,0.8183600000000001
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2018-07-01,CNT000289,Merchant 000289,True,True,True,1,3994,412,1,0,0,0.00,0.00,0.00,303,39.9013,2700.257,34569.2365,0.0,0.0,0.0,-2451.0434,102.5816,0.0,0.0,0.0,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2012-05-01,CNT000395,Merchant 000395,True,True,True,0,2078,449,1,623758605,16,17385787.25,0.00,314487.04,2738,1510.0808,16468.6141,180462.1954,88.3241,1157.8618,68.9556,1703.9949,-216.206,0.0,52.8234,963.6479,0.7602,162.0,0.8494333333333334
2017-12-31,2018-06-30,2018-06-30,2018-09-30,1.0,2017-08-01,CNT000771,Merchant 000771,True,True,True,1,255993,463,1,0,0,0.00,0.00,0.00,333,616.8118,5110.895,112654.0635,0.0,272.6178,0.0,-37903.8959,-128.3272,0.0,0.0,103.9417,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2017-04-01,CNT000860,Merchant 000860,True,False,True,2,4172,424,1,0,0,0.00,0.00,0.00,973,553.4364,10533.9322,117095.5907,22.038,193.2097,0.0,28124.0942,697.2785,0.0,21.6435,150.9827,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-06-26,CNT000013,Merchant 000013,True,True,True,2,317885,425,1,1558184,0,0.00,0.00,0.00,673,2405.9344,16729.6856,118918.4877,75.7513,4066.7766,22.9937,-4591.3476,-49.1075,0.0,65.6561,2570.5557,0.4404,0.0,0.4404
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2013-11-01,CNT000389,Merchant 000389,True,True,True,0,279186,567,1,417268598,0,0.00,0.00,0.00,1945,19545.2287,126074.7416,2358156.0,1224.7321,5528.5617,313.5884,-222507.5883,-828.8868,731.0718,776.6035,3900.4142,0.4939,13.0,0.8844350000000001
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2014-12-31,CNT000737,Merchant 000737,True,False,True,0,1532,533,1,0,0,0.00,0.00,0.00,1550,48.052,187.2026,1168.7055,0.0,0.0,0.0,125.4806,28.3468,0.0,0.0,0.0,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-10-10,CNT000722,Merchant 000722,True,True,True,0,591,355,1,64161715,0,0.00,0.00,0.00,385,255.1082,4423.6628,113647.8615,45.7211,186.1677,70.3227,1932.6204,44.8738,32.5261,35.4967,125.4096,0.722,26.0,0.8366333333333333
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2019-05-09,CNT000124,Merchant 000124,True,False,True,0,1841,251,1,0,0,0.00,0.00,0.00,205,93.5269,228.2219,4062.6399,18.0047,91.7325,0.0,-277.1319,-89.4461,0.0,21.7813,88.1202,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2016-06-01,CNT000034,Merchant 000034,True,False,True,0,855,670,1,0,16,1258569.48,0.00,49352.01,1277,1354.5096,3909.0163,37853.6377,9.4134,206.4297,0.0,-3335.5738,-513.8778,0.0,10.9883,160.8944,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2013-10-01,CNT000385,Merchant 000385,True,True,True,0,274861,385,1,657478407,0,0.00,0.00,0.00,2037,13285.5505,91981.3679,1552571.0,417.9897,2557.1991,0.0,-272613.2551,-6759.173,0.0,337.022,1859.1867,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2015-03-01,CNT000590,Merchant 000590,True,True,True,0,259,456,1,792858,0,0.00,0.00,0.00,1613,112.7496,893.8061,11316.7212,0.0,106.3027,18.8698,5144.9333,397.6762,0.0,0.0,95.8415,0.9996,12.0,0.9996
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2013-09-01,CNT000441,Merchant 000441,True,True,True,1,2631,483,1,1372985,16,0.00,0.00,426387.96,1822,1859.9483,19928.0039,282246.1734,0.0,536.5115,0.0,84267.2422,2900.1744,0.0,0.0,427.6522,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2012-11-01,CNT000392,Merchant 000392,True,True,True,0,267724,469,1,977182008,0,0.00,0.00,0.00,2401,11383.9962,101339.7618,1156639.4,171.2767,4203.7142,99.8686,54680.6278,1134.1592,0.0,181.0377,3862.9998,0.9313,119.0,0.96535
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2015-02-01,CNT000998,Merchant 000998,True,True,True,6,4645,436,1,742542,0,0.00,0.00,0.00,1428,1243.3229,10360.256,166775.6662,80.5031,1015.9335,21.1496,-8214.78,-254.2156,0.0,0.0,636.2249,0.7644,0.0,0.7644
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2018-11-01,CNT000005,Merchant 000005,True,False,True,0,754,213,1,0,0,0.00,0.00,0.00,394,38.3641,2321.0424,47341.3328,0.0,21.827,0.0,-2342.9912,14.3302,0.0,0.0,22.8374,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2018-06-01,CNT000859,Merchant 000859,True,False,True,0,4272,407,1,0,0,0.00,0.00,0.00,244,203.9973,2883.3239,36907.7817,345.6436,589.8751,0.0,4478.2004,254.0874,131.9916,284.9862,497.1117,,,
